,playerID,yearID,LastOfteamID,nameFirst,nameLast,weight,height,bats,lgID,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,debut,birthCountry,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
451,francje02,2016,MIA,Jeff,Francoeur,225,76,R,NL,125.0,78.0,307.0,7.0,34.0,2.0,33.0,15.0,1.0,2.0,20.0,90.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,17.0,78.0,3.0,2005-07-07,USA,of,"['lf', 'rf', 'of']",0.254071661237785,0.296969696969697,55.0,0.3778501628664495,0.6748198598361466,0.3811074918566775,0.14893617021276595,0.2682926829268293,0.2556390977443609,0.03225806451612903,1.0,1.0862335072567626
136,bourjpe01,2016,PHI,Peter,Bourjos,185,73,R,NL,123.0,89.0,355.0,5.0,23.0,6.0,40.0,20.0,7.0,4.0,17.0,91.0,2.0,4.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,115.0,119.0,0.0,2010-08-03,USA,of,"['cf', 'rf', 'of']",0.2507042253521127,0.2917771883289125,57.0,0.38873239436619716,0.6805095826951096,0.376056338028169,0.10638297872340426,0.3252032520325203,0.17293233082706766,0.0967741935483871,1.0,1.0773490931595484
225,carreez01,2016,TOR,Ezequiel,Carrera,185,71,L,AL,110.0,67.0,270.0,6.0,23.0,7.0,47.0,9.0,1.0,4.0,27.0,70.0,0.0,4.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,65.0,100.0,4.0,2011-05-20,Venezuela,of,"['lf', 'rf', 'of']",0.24814814814814815,0.3234323432343234,51.0,0.35555555555555557,0.678987898789879,0.37222222222222223,0.1276595744680851,0.3821138211382114,0.17293233082706766,0.11290322580645161,0.892,1.0417054076201382
178,burnsbi02,2016,KCA,Billy,Burns,170,69,B,AL,97.0,73.0,311.0,0.0,13.0,17.0,39.0,11.0,4.0,5.0,10.0,37.0,2.0,6.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,7.0,87.0,4.0,2014-07-28,USA,of,"['cf', 'of']",0.2347266881028939,0.270516717325228,58.0,0.2958199356913183,0.5663366530165463,0.35209003215434087,0.0,0.3170731707317073,0.09774436090225563,0.27419354838709675,1.0,1.0411011121754006
643,hicksaa01,2016,NYA,Aaron,Hicks,205,73,B,AL,123.0,71.0,327.0,8.0,31.0,3.0,32.0,13.0,1.0,4.0,30.0,68.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,86.0,119.0,4.0,2013-04-01,USA,of,"['lf', 'cf', 'rf', 'of']",0.21712538226299694,0.28055555555555556,49.0,0.3363914373088685,0.616946992864424,0.3256880733944954,0.1702127659574468,0.2601626016260163,0.23308270676691728,0.04838709677419355,1.0,1.0375332445190693
1252,schebsc01,2016,CIN,Scott,Schebler,225,72,L,NL,82.0,68.0,257.0,9.0,40.0,2.0,36.0,12.0,2.0,4.0,19.0,59.0,2.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,41.0,67.0,0.0,2015-06-05,USA,of,"['lf', 'cf', 'rf', 'of']",0.26459143968871596,0.32978723404255317,45.0,0.43190661478599224,0.7616938488285454,0.39688715953307396,0.19148936170212766,0.2926829268292683,0.3007518796992481,0.03225806451612903,0.8452,1.0261314503549268
812,marisja01,2016,HOU,Jake,Marisnick,220,76,R,AL,118.0,60.0,287.0,5.0,21.0,10.0,40.0,18.0,1.0,5.0,16.0,83.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,5.0,105.0,5.0,2013-07-23,USA,of,"['lf', 'cf', 'of']",0.20905923344947736,0.25732899022801303,36.0,0.3310104529616725,0.5883394431896856,0.31358885017421606,0.10638297872340426,0.3252032520325203,0.15789473684210525,0.16129032258064516,0.9532,1.0145480857843758
583,gutiefr01,2016,SEA,Franklin,Gutierrez,200,74,R,AL,98.0,61.0,248.0,14.0,39.0,1.0,33.0,9.0,0.0,0.0,29.0,85.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,64.0,70.0,15.0,2005-08-31,Venezuela,of,"['rf', 'of', 'dh']",0.24596774193548387,0.3286219081272085,38.0,0.45161290322580644,0.7802348113530149,0.3689516129032258,0.2978723404255319,0.2682926829268293,0.2932330827067669,0.016129032258064516,0.8128000000000001,1.011512328991956
711,joycema01,2016,PIT,Matthew,Joyce,205,74,L,NL,140.0,56.0,231.0,13.0,42.0,1.0,45.0,10.0,1.0,1.0,59.0,67.0,4.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,43.0,66.0,4.0,2008-05-05,USA,of,"['lf', 'rf', 'of']",0.24242424242424243,0.40273037542662116,32.0,0.46320346320346323,0.8659338386300843,0.36363636363636365,0.2765957446808511,0.36585365853658536,0.3157894736842105,0.016129032258064516,0.7516,1.00564401143353
1247,santado01,2016,MIL,Domingo,Santana,220,77,R,NL,77.0,63.0,246.0,11.0,32.0,2.0,34.0,14.0,0.0,3.0,32.0,91.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,62.0,67.0,0.0,2014-07-01,D.R.,of,"['rf', 'of']",0.25609756097560976,0.34519572953736655,38.0,0.44715447154471544,0.792350201082082,0.38414634146341464,0.23404255319148937,0.2764227642276423,0.24060150375939848,0.03225806451612903,0.8056,0.9405148205985441
1198,ruary01,2016,TEX,Ryan,Rua,205,74,R,AL,99.0,62.0,240.0,8.0,22.0,9.0,40.0,8.0,1.0,0.0,21.0,76.0,2.0,6.0,0.0,2.0,8.0,0.0,0.0,31.0,0.0,2.0,0.0,60.0,4.0,3.0,65.0,4.0,2014-08-29,USA,of,"['1b', 'lf', 'of']",0.25833333333333336,0.3308550185873606,45.0,0.4,0.7308550185873606,0.38750000000000007,0.1702127659574468,0.3252032520325203,0.16541353383458646,0.14516129032258066,0.784,0.9356968202433534
1288,smolija01,2016,OAK,Jake,Smolinski,205,71,R,AL,99.0,69.0,290.0,7.0,27.0,1.0,28.0,6.0,2.0,2.0,19.0,44.0,0.0,7.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49.0,29.0,93.0,1.0,2014-07-07,USA,of,"['lf', 'cf', 'rf', 'of']",0.23793103448275862,0.29874213836477986,54.0,0.3448275862068966,0.6435697245716765,0.356896551724138,0.14893617021276595,0.22764227642276422,0.20300751879699247,0.016129032258064516,0.9640000000000001,0.9183175336357952
1362,thomptr01,2016,LAN,Trayce,Thompson,225,75,R,NL,80.0,53.0,236.0,13.0,32.0,5.0,31.0,11.0,0.0,1.0,26.0,66.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,28.0,71.0,0.0,2015-08-04,USA,of,"['lf', 'cf', 'rf', 'of']",0.2245762711864407,0.3015267175572519,29.0,0.4364406779661017,0.7379673955233537,0.33686440677966106,0.2765957446808511,0.25203252032520324,0.24060150375939848,0.08064516129032258,0.7696000000000001,0.9133145936285519
322,dahlda01,2016,COL,David,Dahl,195,74,L,NL,63.0,70.0,222.0,7.0,24.0,5.0,42.0,12.0,4.0,0.0,15.0,59.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,4.0,59.0,0.0,2016-07-25,USA,of,"['lf', 'of']",0.3153153153153153,0.35864978902953587,47.0,0.5,0.8586497890295359,0.47297297297297297,0.14893617021276595,0.34146341463414637,0.18045112781954886,0.08064516129032258,0.7192000000000001,0.8806379947118811
1296,solerjo01,2016,CHN,Jorge,Soler,215,76,R,NL,86.0,54.0,227.0,12.0,31.0,0.0,37.0,9.0,0.0,0.0,31.0,66.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,7.0,60.0,7.0,2014-08-27,Cuba,of,"['lf', 'of']",0.23788546255506607,0.3333333333333333,33.0,0.43612334801762115,0.7694566813509545,0.3568281938325991,0.2553191489361702,0.3008130081300813,0.23308270676691728,0.0,0.7372,0.844862942111204
1156,rickajo01,2016,BAL,Joey,Rickard,185,73,R,AL,85.0,69.0,257.0,5.0,19.0,4.0,32.0,13.0,0.0,1.0,18.0,54.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,51.0,82.0,0.0,2016-04-04,USA,of,"['lf', 'cf', 'rf', 'of']",0.26848249027237353,0.31899641577060933,51.0,0.377431906614786,0.6964283223853953,0.4027237354085603,0.10638297872340426,0.2601626016260163,0.14285714285714285,0.06451612903225806,0.8452,0.825458315079567
1349,taylomi02,2016,WAS,Michael,Taylor,210,75,R,NL,76.0,51.0,221.0,7.0,16.0,14.0,28.0,11.0,0.0,3.0,14.0,77.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,5.0,69.0,0.0,2014-08-12,USA,of,"['cf', 'of']",0.23076923076923078,0.27848101265822783,33.0,0.3755656108597285,0.6540466235179563,0.3461538461538462,0.14893617021276595,0.22764227642276422,0.12030075187969924,0.22580645161290322,0.7156,0.7648615435393842
615,hazelje01,2016,SLN,Jeremy,Hazelbaker,190,75,L,NL,114.0,47.0,200.0,12.0,28.0,5.0,35.0,7.0,3.0,2.0,18.0,64.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,21.0,6.0,73.0,0.0,2016-04-03,USA,of,"['lf', 'cf', 'of']",0.235,0.29545454545454547,25.0,0.48,0.7754545454545454,0.3525,0.2553191489361702,0.2845528455284553,0.21052631578947367,0.08064516129032258,0.64,0.75746782178843
338,deazaal01,2016,NYN,Alejandro,De Aza,195,72,L,NL,130.0,48.0,234.0,6.0,25.0,4.0,31.0,9.0,0.0,3.0,26.0,67.0,1.0,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,46.0,14.0,76.0,0.0,2007-04-02,D.R.,of,"['lf', 'cf', 'rf', 'of']",0.20512820512820512,0.29699248120300753,33.0,0.32051282051282054,0.6175053017158281,0.3076923076923077,0.1276595744680851,0.25203252032520324,0.18796992481203006,0.06451612903225806,0.7624,0.7165572359059036
1108,raburry01,2016,COL,Ryan,Raburn,185,72,R,NL,113.0,49.0,223.0,9.0,30.0,0.0,30.0,10.0,2.0,0.0,28.0,80.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,47.0,0.0,2.0,49.0,6.0,2004-09-12,USA,of,"['lf', 'of']",0.21973094170403587,0.30859375,28.0,0.40358744394618834,0.7121811939461884,0.3295964125560538,0.19148936170212766,0.24390243902439024,0.22556390977443608,0.0,0.7228,0.7159710745456053
1245,santada01,2016,MIN,Danny,Santana,185,71,B,AL,75.0,56.0,233.0,2.0,14.0,12.0,29.0,10.0,2.0,9.0,12.0,55.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,17.0,40.0,6.0,61.0,4.0,2014-05-05,D.R.,of,"['lf', 'cf', 'of']",0.24034334763948498,0.2793522267206478,42.0,0.3261802575107296,0.6055324842313774,0.3605150214592275,0.0425531914893617,0.23577235772357724,0.10526315789473684,0.1935483870967742,0.7588,0.7114904253655985
1472,youngch04,2016,BOS,Chris,Young,200,74,R,AL,76.0,56.0,203.0,9.0,24.0,4.0,29.0,18.0,0.0,2.0,21.0,50.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,3.0,69.0,2.0,2006-08-18,USA,of,"['lf', 'of']",0.27586206896551724,0.3524229074889868,29.0,0.4975369458128079,0.8499598533017947,0.41379310344827586,0.19148936170212766,0.23577235772357724,0.18045112781954886,0.06451612903225806,0.6508,0.7067831694855427
1282,smithma05,2016,ATL,Mallex,Smith,180,69,L,NL,72.0,45.0,189.0,3.0,22.0,16.0,28.0,7.0,4.0,8.0,20.0,48.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,1.0,56.0,0.0,2016-04-11,USA,of,"['lf', 'cf', 'of']",0.23809523809523808,0.3160377358490566,31.0,0.36507936507936506,0.6811171009284216,0.35714285714285715,0.06382978723404255,0.22764227642276422,0.16541353383458646,0.25806451612903225,0.6004,0.643684619646275
127,blancgr01,2016,SFN,Gregor,Blanco,175,71,L,NL,106.0,54.0,241.0,1.0,18.0,6.0,28.0,10.0,4.0,3.0,29.0,51.0,4.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,34.0,75.0,0.0,2008-03-30,Venezuela,of,"['lf', 'cf', 'rf', 'of']",0.22406639004149378,0.3088235294117647,39.0,0.3112033195020747,0.6200268489138394,0.3360995850622407,0.02127659574468085,0.22764227642276422,0.13533834586466165,0.0967741935483871,0.7876000000000001,0.6435723729558177
1432,weeksri01,2016,ARI,Rickie,Weeks,220,70,R,NL,108.0,43.0,180.0,9.0,27.0,5.0,29.0,9.0,1.0,0.0,20.0,54.0,0.0,4.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,38.0,6.0,2003-09-15,USA,of,"['lf', 'of']",0.2388888888888889,0.32682926829268294,24.0,0.45,0.776829268292683,0.3583333333333334,0.19148936170212766,0.23577235772357724,0.20300751879699247,0.08064516129032258,0.5680000000000001,0.6073327122567287
633,hernaen02,2016,LAN,Enrique,Hernandez,200,71,R,NL,109.0,41.0,216.0,7.0,18.0,2.0,25.0,8.0,0.0,0.0,28.0,64.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,5.0,2.0,41.0,22.0,7.0,62.0,1.0,2014-07-01,P.R.,of,"['2b', 'lf', 'cf', 'of']",0.18981481481481483,0.2827868852459016,26.0,0.32407407407407407,0.6068609593199756,0.28472222222222227,0.14893617021276595,0.2032520325203252,0.13533834586466165,0.03225806451612903,0.6976,0.5612239683304662
438,florera02,2016,MIL,Ramon,Flores,190,70,L,NL,104.0,51.0,249.0,2.0,19.0,3.0,18.0,8.0,0.0,0.0,31.0,58.0,3.0,2.0,3.0,4.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,29.0,49.0,83.0,0.0,2015-05-30,Venezuela,of,"['lf', 'cf', 'rf', 'of']",0.20481927710843373,0.2937062937062937,41.0,0.26104417670682734,0.554750470413121,0.3072289156626506,0.0425531914893617,0.14634146341463414,0.14285714285714285,0.04838709677419355,0.8164,0.5611670802456332
1341,szczuma01,2016,CHN,Matt,Szczur,200,72,R,NL,107.0,48.0,185.0,5.0,24.0,2.0,30.0,9.0,1.0,4.0,13.0,39.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.0,15.0,70.0,0.0,2014-08-17,USA,of,"['lf', 'cf', 'rf', 'of']",0.2594594594594595,0.31155778894472363,33.0,0.4,0.7115577889447237,0.3891891891891892,0.10638297872340426,0.24390243902439024,0.18045112781954886,0.03225806451612903,0.5860000000000001,0.5579797063737798
33,altheaa01,2016,PHI,Aaron,Altherr,215,77,R,NL,57.0,39.0,198.0,4.0,22.0,7.0,23.0,6.0,0.0,2.0,23.0,69.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,42.0,57.0,0.0,2014-06-16,Germany,of,"['lf', 'cf', 'rf', 'of']",0.19696969696969696,0.29955947136563876,29.0,0.2878787878787879,0.5874382592444267,0.29545454545454547,0.0851063829787234,0.18699186991869918,0.16541353383458646,0.11290322580645161,0.6328,0.5352662562979742
457,frankni01,2016,TBA,Nick,Franklin,190,73,B,AL,60.0,47.0,174.0,6.0,26.0,6.0,18.0,10.0,1.0,1.0,12.0,42.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,9.0,8.0,0.0,5.0,18.0,0.0,7.0,25.0,8.0,2013-05-27,USA,of,"['lf', 'of']",0.27011494252873564,0.328042328042328,30.0,0.4425287356321839,0.770571063674512,0.4051724137931035,0.1276595744680851,0.14634146341463414,0.19548872180451127,0.0967741935483871,0.5464,0.5307928309444933
347,deshide02,2016,TEX,Delino,DeShields,200,69,R,AL,74.0,38.0,182.0,4.0,13.0,8.0,36.0,7.0,0.0,3.0,15.0,54.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,0.0,59.0,6.0,2015-04-08,USA,of,"['lf', 'cf', 'of']",0.2087912087912088,0.275,27.0,0.3131868131868132,0.5881868131868132,0.31318681318681324,0.0851063829787234,0.2926829268292683,0.09774436090225563,0.12903225806451613,0.5752,0.527891377176299
28,almonab01,2016,CLE,Abraham,Almonte,210,69,B,AL,67.0,48.0,182.0,1.0,22.0,8.0,24.0,20.0,1.0,0.0,8.0,42.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,36.0,58.0,0.0,2013-08-30,D.R.,of,"['lf', 'rf', 'of']",0.26373626373626374,0.29381443298969073,26.0,0.4010989010989011,0.6949133340885918,0.39560439560439564,0.02127659574468085,0.1951219512195122,0.16541353383458646,0.12903225806451613,0.5752,0.5213893120658161
694,jennide01,2016,TBA,Desmond,Jennings,210,74,R,AL,65.0,40.0,200.0,7.0,20.0,2.0,22.0,7.0,1.0,0.0,21.0,58.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,62.0,2.0,2010-09-01,USA,of,"['lf', 'cf', 'of']",0.2,0.28125,25.0,0.35,0.63125,0.30000000000000004,0.14893617021276595,0.17886178861788618,0.15037593984962405,0.03225806451612903,0.64,0.5186764564456994
1144,reimono01,2016,BAL,Nolan,Reimold,205,76,R,AL,104.0,45.0,203.0,6.0,15.0,1.0,25.0,9.0,1.0,2.0,22.0,62.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,8.0,32.0,95.0,2.0,2009-05-14,USA,of,"['lf', 'rf', 'of']",0.22167487684729065,0.29955947136563876,29.0,0.3645320197044335,0.6640914910700723,0.332512315270936,0.1276595744680851,0.2032520325203252,0.11278195488721804,0.016129032258064516,0.6508,0.5156515590405325
959,ortegra01,2016,LAA,Rafael,Ortega,160,71,L,AL,66.0,43.0,185.0,1.0,16.0,8.0,24.0,8.0,0.0,3.0,13.0,23.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,9.0,59.0,2.0,2012-09-30,Venezuela,of,"['lf', 'cf', 'of']",0.23243243243243245,0.2828282828282828,34.0,0.2918918918918919,0.5747201747201747,0.3486486486486487,0.02127659574468085,0.1951219512195122,0.12030075187969924,0.12903225806451613,0.5860000000000001,0.4772268004564355
516,goeddty01,2016,PHI,Tyler,Goeddel,180,76,R,NL,92.0,41.0,213.0,4.0,16.0,3.0,17.0,3.0,3.0,0.0,17.0,52.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,12.0,77.0,0.0,2016-04-06,USA,of,"['lf', 'rf', 'of']",0.19248826291079812,0.2575107296137339,31.0,0.29107981220657275,0.5485905418203066,0.2887323943661972,0.0851063829787234,0.13821138211382114,0.12030075187969924,0.04838709677419355,0.6868,0.46753086397175736
